,inner_title,inner_link,inner_image,min_number,min_price,min_content
559,墨西哥卡嚕哇咖啡利口酒750ml,https://www.609.com.tw/Product/1108160,https://www.609.com.tw/images/16調酒/卡嚕哇咖啡酒750ml.jpg,1108160,NT$379/瓶, 全球獨一無二的以咖啡原豆作基底調味香甜酒，有咖啡的濃郁醉人，並 帶有淡淡香草芬芳口感香氣的濃郁，入口卻不失清爽，適於製作各式的調酒。建議飲用的方式：適於製作任何各式調酒，建議調酒法例如卡魯哇加入可樂或蘇打，口 感清爽甜蜜，加入牛奶的卡魯哇味道濃郁典雅，引人陶醉。 卡魯哇咖啡香甜酒是以天然甘蔗提煉，加入香草及南美洲咖啡原豆磨成香料來調味甜酒，目前是世界上排名前三十大的烈酒品牌，每年產製及銷售量超過 250萬箱，全球各角落共有超過2千五百萬卡魯哇的忠實顧客，每年喝掉超過7億杯由卡魯哇香甜酒調製而成的酒。卡魯哇傳遞給消費者的不只是獨特的口感經 驗，品牌的整體精神，由黑色、紅色及黃色所構成的色澤及特殊的瓶身設計，他各式各樣的廣告設計傳達一種在海浪邊棕櫚樹下的自然氣息。
560,越乃寒梅別撰特別本釀造720ml,https://www.609.com.tw/Product/17030001,https://www.609.com.tw/Images/17清酒/越乃寒梅別饌.jpg,17030001,"NT$1,000/瓶","作為新潟緣故牽引車，它在迴響全國各地的名。石本酒造位於龜田鄉一個安靜的住宅區叫北山新潟。石本酒造大約在1942年的國家政策前身先生省吾石本是黃金的三倍沖泡，做的真正意圖不是為了利潤運行，其他酒類是食糖和酒精-甜樂此外，Bettori鮭魚有許多之中品味一個整潔乾燥的緣故。也正是這樣越乃寒梅花，但不一定在沒有的時候消費值，如歷史背景和生活方式的偉大時代的經驗被接受。酒是根據""總和""天生不是別人，正是越乃寒梅。每個人都知道酒造的味道同心同德，追求釀造清酒。初始，令人感受到些清爽果香甜潤，細究之下，在這香調之中蘊藏著點乾果核、米麴一類香氣，調和著酒精甜潤感，以香調而論確實較偏向吟釀酒系作品。入口，其酒體表現中規中矩，略在口中帶出些甜潤氣味，醇厚中不失俐落爽朗，是以日常酒作為出發點，從而發想、釀造之作品吧！精米步合:55%酸度:1.3適飲溫度: -5℃/常溫"
561,越乃寒梅超特撰大吟釀500ml,https://www.609.com.tw/Product/17030006,https://www.609.com.tw/Images/17清酒/越乃寒梅超特饌大吟釀.jpg,17030006,"NT$2,350/瓶","作為新潟緣故牽引車，它在迴響全國各地的名。石本酒造位於龜田鄉一個安靜的住宅區叫北山新潟。石本酒造大約在1942年的國家政策前身先生省吾石本是黃金的三倍沖泡，做的真正意圖不是為了利潤運行，其他酒類是食糖和酒精-甜樂此外，Bettori鮭魚有許多之中品味一個整潔乾燥的緣故。也正是這樣越乃寒梅花，但不一定在沒有的時候消費值，如歷史背景和生活方式的偉大時代的經驗被接受。酒是根據""總和""天生不是別人，正是越乃寒梅。每個人都知道酒造的味道同心同德，追求釀造清酒。以1°C之環境進行兩年熟成，於其說這之作品屬越後系淡麗風格，那個人會較為傾向以「端麗」二字形容。中規中矩，在香調表現上乍始以為沒有過多表現與伸張，而安守其份。 此作品飲溫域頗為廣泛，低溫下品飲自無不可，在花冷之際開瓶品飲，調性辛爽俐落，然則若是將溫度回至室溫，應可帶出許多不同變化，對於料理搭配性極廣。精米步合:30%酸度:適飲溫度: -5℃/常溫"
562,越乃寒梅金無垢純米大吟釀720ml,https://www.609.com.tw/Product/17030007,https://www.609.com.tw/Images/17清酒/越乃寒梅金無垢純米大吟釀.jpg,17030007,"NT$2,800/瓶","作為新潟緣故牽引車，它在迴響全國各地的名。石本酒造位於龜田鄉一個安靜的住宅區叫北山新潟。石本酒造大約在1942年的國家政策前身先生省吾石本是黃金的三倍沖泡，做的真正意圖不是為了利潤運行，其他酒類是食糖和酒精-甜樂此外，Bettori鮭魚有許多之中品味一個整潔乾燥的緣故。也正是這樣越乃寒梅花，但不一定在沒有的時候消費值，如歷史背景和生活方式的偉大時代的經驗被接受。酒是根據""總和""天生不是別人，正是越乃寒梅。每個人都知道酒造的味道同心同德，追求釀造清酒。隨著山田錦拋光至38％的比例拋光，含蓄Ginjo香和細膩深刻飲酒是純米大吟釀的緣故功能。由於在低溫下完全成熟，芳香馥郁的香味擴散開來。精米步合:38%酸度:1.3適飲溫度: -5℃/常溫"
563,越乃寒梅無垢純米吟釀720ml,https://www.609.com.tw/Product/17030008,https://www.609.com.tw/Images/17清酒/越乃寒梅無垢純米吟釀.jpg,17030008,"NT$1,350/瓶","作為新潟緣故牽引車，它在迴響全國各地的名。石本酒造位於龜田鄉一個安靜的住宅區叫北山新潟。石本酒造大約在1942年的國家政策前身先生省吾石本是黃金的三倍沖泡，做的真正意圖不是為了利潤運行，其他酒類是食糖和酒精-甜樂此外，Bettori鮭魚有許多之中品味一個整潔乾燥的緣故。也正是這樣越乃寒梅花，但不一定在沒有的時候消費值，如歷史背景和生活方式的偉大時代的經驗被接受。酒是根據""總和""天生不是別人，正是越乃寒梅。每個人都知道酒造的味道同心同德，追求釀造清酒。使用山田錦打磨拋光的比例為50％。堅決把大米原味，這是純米大的緣故岳乃寒梅花。酸味的特徵寬度和濃味與縮小，平滑度和香味也是一大吸引力是奶油。精米步合:50%酸度:1適飲溫度: -5℃/常溫"
564,越乃寒梅特撰吟釀720ml,https://www.609.com.tw/Product/17030009,https://www.609.com.tw/Images/17清酒/越乃寒梅超特饌吟釀.jpg,17030009,"NT$1,200/瓶","作為新潟緣故牽引車，它在迴響全國各地的名。石本酒造位於龜田鄉一個安靜的住宅區叫北山新潟。石本酒造大約在1942年的國家政策前身先生省吾石本是黃金的三倍沖泡，做的真正意圖不是為了利潤運行，其他酒類是食糖和酒精-甜樂此外，Bettori鮭魚有許多之中品味一個整潔乾燥的緣故。也正是這樣越乃寒梅花，但不一定在沒有的時候消費值，如歷史背景和生活方式的偉大時代的經驗被接受。酒是根據""總和""天生不是別人，正是越乃寒梅。每個人都知道酒造的味道同心同德，追求釀造清酒。有一股淡淡的Ginjo香，口感輕光滑好喝，味道回味並在一個優雅的品味與隆起完成。精米步合:50%酸度:1適飲溫度: -5℃/常溫"
565,越乃寒梅白純米酒720ml,https://www.609.com.tw/Product/17030010,https://www.609.com.tw/Images/17清酒/越乃寒梅白普通酒.jpg,17030010,NT$799/瓶,"作為新潟緣故牽引車，它在迴響全國各地的名。石本酒造位於龜田鄉一個安靜的住宅區叫北山新潟。石本酒造大約在1942年的國家政策前身先生省吾石本是黃金的三倍沖泡，做的真正意圖不是為了利潤運行，其他酒類是食糖和酒精-甜樂此外，Bettori鮭魚有許多之中品味一個整潔乾燥的緣故。也正是這樣越乃寒梅花，但不一定在沒有的時候消費值，如歷史背景和生活方式的偉大時代的經驗被接受。酒是根據""總和""天生不是別人，正是越乃寒梅。每個人都知道酒造的味道同心同德，追求釀造清酒。即使是普通的酒，工藝精白米的基本Ginjo建設，並通過在低溫發酵精心進行了認真的培養很長一段時間，卓越強烈的氣味令人欲罷不能。精米步合:55%酸度:1適飲溫度: -5℃/常溫"
566,獺祭三割九分純米大吟釀(紙盒)720ml,https://www.609.com.tw/Product/17150003,https://www.609.com.tw/Images/17清酒/獺季三割九分.jpg,17150003,"NT$1,710/瓶",旭酒造創立於西元1947年，釀造日本酒之理念為，《酒不單只是醉人，更要能夠令人回味》。 釀造原料堅持使用酒米之王－山田錦，酒廠內清酒的精米步合平均為41%，而且只生產純米大吟釀。酒產品名稱慣以數字表現出精緻的精米比例。 旭酒造的釀酒技術已相當於在F1在車界的崇高地位。將山田錦精碾至39%，創造出華奢又高雅的風味。獺祭釀造中的進階商品。新鮮純美的花果香，表現出《獺祭》大方獨特的魅力。是酒質高雅，帶有微微甘甜口感的純米大吟釀。「獺祭」的酒名以數字表現精米步合，「三割九分」表示每粒米只取39%最精華部份去釀造，滴滴甘醇，果香馥郁。在東京、紐約等時尚城市的Sake Bar很受歡迎!蜜甜潔淨的展現，迷人的香氣與口感常令人難以忘懷。建議搭配料理：適合享受純飲，或搭配沙拉棒、鹽烤魚、白肉魚類等鮮美料理。精米步合:39%試飲溫度:-5℃/常溫
567,獺祭二割三分純米大吟釀720ml,https://www.609.com.tw/Product/17150004,https://www.609.com.tw/Images/17清酒/獺季二割三分.jpg,17150004,"NT$2,959/瓶",旭酒造創立於西元1947年，釀造日本酒之理念為，《酒不單只是醉人，更要能夠令人回味》。 釀造原料堅持使用酒米之王－山田錦，酒廠內清酒的精米步合平均為41%，而且只生產純米大吟釀。酒產品名稱慣以數字表現出精緻的精米比例。 旭酒造的釀酒技術已相當於在F1在車界的崇高地位。獺祭釀造的最高級，一整顆山田錦只使用最中心、最精華的23%，釀造出細緻無比的風味。也是日本商業化量產精碾比例最低的日本酒。香氣撲鼻，給人優雅陶醉的感覺，酒質內斂，餘韻久久不散。米原有的華麗甜味和極微的酸味，構成了馥郁芳香純淨的口感!一整顆山田錦只使用最中心、最精華的23%，釀造出細緻無比的風味，是低精米步合日本酒中的先驅代表。原料米:山田錦精米步合:23%生/火入:火入水質:軟水建議搭配:生魚片、握壽司International Wine Challenge 2019 金賞Texsom Internaional Wine Awards  2017 金賞廣島國稅局清酒評鑑會『以香氣為主要特徵的清酒』類 2015 優等賞　
568,獺祭二割三分遠心分離純米大吟釀(紙盒)720ml,https://www.609.com.tw/Product/17150005,https://www.609.com.tw/Images/17清酒/獺季二割三分遠心分離.jpg,17150005,"NT$4,580/瓶",旭酒造創立於西元1947年，釀造日本酒之理念為，《酒不單只是醉人，更要能夠令人回味》。 釀造原料堅持使用酒米之王－山田錦，酒廠內清酒的精米步合平均為41%，而且只生產純米大吟釀。酒產品名稱慣以數字表現出精緻的精米比例。 旭酒造的釀酒技術已相當於在F1在車界的崇高地位。日本酒業界首創使用遠心分離榨酒技術，將獺祭酒款的美味集於一身，可說是限定酒中的極品，非常適合一年一度的正月過年品嚐飲用。飲用時，優美的香氣與酒液散發出蜂蜜般甘甜，滋潤著味蕾。酒體帶點微微濃厚感，尾韻悠長細緻，為頂極高峰酒款。這種釀造法是，保留美好的滋味且將酒不良的質量都再次過濾去除，加入良好的元素到清酒的品質，只有擁有正常的擠壓方式的味道從沖壓，表示著酒的厚度和複雜性再次成熟的盛況和美味。精米步合:23%試飲溫度:-5℃/常溫建議搭配料理：適合享受純飲，或搭配沙拉棒、鹽烤魚、白肉魚類等鮮美料理
569,獺祭50純米大吟釀1800ml,https://www.609.com.tw/Product/17150008,https://www.609.com.tw/Images/17清酒/獺季純米大吟釀50.jpg,17150008,"NT$2,999/瓶",旭酒造創立於西元1947年，釀造日本酒之理念為，《酒不單只是醉人，更要能夠令人回味》。 釀造原料堅持使用酒米之王－山田錦，酒廠內清酒的精米步合平均為41%，而且只生產純米大吟釀。酒產品名稱慣以數字表現出精緻的精米比例。 旭酒造的釀酒技術已相當於在F1在車界的崇高地位。獺祭的入門商品，使用50%的山田錦，釀造出令人一喝驚豔的口感，同時也是日本販售量最多的純米大吟釀。嚴選最佳的釀酒米「山田錦米」，以及汲取自酒窖中湧出的井水，由稻米加工為米麴發酵，釀造出精米步合50%（每粒米僅取50%去釀造）的純米大吟釀，品質及口感評比均名列前茅，歡迎品酌享用。每粒米僅取50%去釀造，酒質純良，淡雅的米香蘊藏著花果氣味，驚喜多變的觸感，是「獺祭50」創造的奇蹟。乾淨，新鮮的味道柔和，清香一直保持著完美的平衡。建議搭配料理：煎炒類、燒烤料理或天婦羅精米步合:50%試飲溫度:-5℃/常溫
570,獺祭45純米大吟釀720ml,https://www.609.com.tw/Product/17150009,https://www.609.com.tw/Images/17清酒/獺季純米大吟釀45.jpg,17150009,"NT$1,199/瓶",酒廠所在地地名「獺越」的由來為「上游村落有年老的河獺，變身成小孩追越至本村。」所以稱為獺越(出處:地下上申)。由此取地名一字命名為「獺祭」。獺祭的詞義也有，河獺會將捕獲的魚貝排在岸上，猶如祭典一般。也引申為作詩文時排列許多參考資料的情景。說到獺祭一詞會聯想起自稱為「獺祭書屋主人」，在明治時期掀起日本文學革命的正岡子規。我們以「釀酒是創造夢想。開拓日本酒新時代。」為標語，不以傳統或手工等詞句安堵如故，要在變革及革新中造出更優良的酒，這便是旭酒造將酒名取為「獺祭」的由來。每粒米僅取 45% 來釀造，酒質純良，淡雅的米香中蘊藏著花果氣味，驚喜多變的風味帶來的感動，是入門酒款「獺祭 50」的升級版本，未來更將成為獺祭代表入門款。獺祭的入門定番商品，使用精米至 45% 的山田錦，釀造出擁有令人驚豔口感的高品質純米大吟釀。前身為日本銷售量冠軍人氣定番品 - 獺祭 50，在原有的精米基礎上再提高了 5% 的精米，呈現出獺祭 45 更加細膩、通透的口感。原料米 / 原料山田錦精米步合45%日本酒度+3 酸度1.5餐點搭配：生魚片、握壽司試飲溫度：常溫、冷飲
571,獺祭45純米大吟釀300ml,https://www.609.com.tw/Product/17150011,https://www.609.com.tw/Images/17清酒/獺祭-45.jpg,17150011,NT$495/瓶,創立於1948年，來自山口縣岩國市，堅持【酒不單只是醉人，更要能夠令人回味】，僅釀造純米大吟釀等級酒款，全數使用酒米之王『山田錦』，旗下「二割三分」是低精米步合日本酒的代表，被選用為日本國宴與元首互贈酒禮後，更堪稱是清酒界精品，風靡日本、名揚海外。獺祭的入門定番商品，使用精米至45%的山田錦，釀造出擁有令人驚豔口感的高品質純米大吟釀。前身為日本銷售量冠軍人氣定番品-獺祭50，在原有的精米基礎上再提高了5%的精米，呈現出獺祭45更加細膩、通透的口感。原料米:山田錦生/火入:火入水質:軟水建議搭配:生魚片、握壽司
